source,screener_id,screener_name,category,subcategory,signal_bias,investment_horizon,confidence
"trendlyne","week-roc-trending-up","Week ROC Trending Up","technical_trend","trend_indicator","bullish","swing","0.74"
"trendlyne","week-relative-strength-index-(rsi)-bullish","Week Relative Strength Index (RSI) Bullish","technical_reversal","oscillator_signal","bullish","swing","0.8200000000000001"
"trendlyne","week-stochastic-oscillator-bearish-crossover","Week Stochastic oscillator bearish crossover","technical_reversal","oscillator_signal","bearish","swing","0.74"
"trendlyne","week-stochastic-oscillator-bearish-momentum","Week Stochastic oscillator bearish momentum","technical_momentum","relative_strength","bearish","swing","0.74"
"trendlyne","week-stochastic-oscillator-bullish-crossover","Week Stochastic oscillator bullish crossover","technical_reversal","oscillator_signal","bullish","swing","0.74"
"trendlyne","week-stochastic-oscillator-bullish-momentum","Week Stochastic oscillator bullish momentum","technical_momentum","relative_strength","bullish","swing","0.74"
"trendlyne","week-stochastic-oscillator-overbought","Week Stochastic oscillator overbought","technical_reversal","oscillator_reversal","bearish","swing","0.74"
"trendlyne","week-stochastic-oscillator-oversold","Week Stochastic oscillator oversold","technical_reversal","oscillator_reversal","bullish","swing","0.74"
"trendlyne","week-supertrend-buys","Week Supertrend Buys","technical_trend","trend_indicator","neutral","swing","0.74"
"trendlyne","week-supertrend-sells","Week Supertrend Sells","technical_trend","trend_indicator","neutral","swing","0.74"
"trendlyne","week-supertrend-signal-changed-to-buy","Week Supertrend Signal changed to Buy","technical_trend","trend_indicator","bullish","swing","0.74"
"trendlyne","week-supertrend-signal-changed-to-sell","Week Supertrend Signal changed to Sell","technical_trend","trend_indicator","bearish","swing","0.74"
"trendlyne","week-willaims-%r-in-oversold-zone","Week Willaims %R in Oversold zone","technical_reversal","oscillator_reversal","bullish","swing","0.74"
"trendlyne","week-williams-%r-bearish","Week Williams %R Bearish","technical_reversal","oscillator_signal","bearish","swing","0.74"
"trendlyne","week-williams-%r-bullish","Week Williams %R Bullish","technical_reversal","oscillator_signal","bullish","swing","0.74"
"trendlyne","week-williams-%r-crossed--80-from-above","Week Williams %R crossed -80 from above","technical_reversal","oscillator_signal","bullish","swing","0.74"
"trendlyne","week-williams-%r-in-overbought-zone","Week Williams %R in Overbought zone","technical_reversal","oscillator_reversal","bearish","swing","0.74"
"trendlyne","week-williams-trending-down","Week Williams Trending Down","technical_trend","trend_indicator","bearish","swing","0.74"
"trendlyne","weekly-momentum-gainers","Weekly Momentum Gainers","technical_momentum","relative_strength","bullish","swing","0.74"
"trendlyne","weekly-screener:-high-momentum-score-stocks-(subscription)","Weekly Screener: High Momentum Score Stocks (subscription)","technical_momentum","relative_strength","bullish","swing","0.74"
"trendlyne","white-marubozu-candlestick-(bullish)","White Marubozu Candlestick (Bullish)","technical_reversal","candlestick_reversal","bullish","swing","0.8200000000000001"
"trendlyne","willaims-%r-in-oversold-zone","Willaims %R in Oversold zone","technical_reversal","oscillator_reversal","bullish","swing","0.74"
"trendlyne","williams-%r-bearish","Williams %R Bearish","technical_reversal","oscillator_signal","bearish","swing","0.74"
"trendlyne","williams-%r-bullish","Williams %R Bullish","technical_reversal","oscillator_signal","bullish","swing","0.74"
"trendlyne","williams-%r-crossed--20-from-below","Williams %R crossed -20 from below","technical_reversal","oscillator_signal","bearish","swing","0.74"
"trendlyne","williams-%r-crossed--80-from-above","Williams %R crossed -80 from above","technical_reversal","oscillator_signal","bullish","swing","0.74"
"trendlyne","williams-%r-in-overbought-zone","Williams %R in Overbought zone","technical_reversal","oscillator_reversal","bearish","swing","0.74"
"trendlyne","williams-trending-down","Williams Trending Down","technical_trend","trend_indicator","bearish","swing","0.74"
"trendlyne","high-volume-high-growth","high volume high growth","volume_liquidity","volume_delivery","bullish","long_term","0.74"
"trendlyne","my-version-,-deepak-stocks","my version  , Deepak sTOCKS","other","uncategorized","neutral","long_term","0.35"
"trendlyne","pledged-shares-increased-in-past-week","pledged shares increased in past week","risk_red_flags","financial_or_governance_risk","bullish","swing","0.74"
"moneycontrol","375","10X Profit Growth Explosion","fundamental_growth","earnings_growth","neutral","long_term","0.8200000000000001"
"moneycontrol","374","10X Sales Growth Explosion","fundamental_growth","revenue_growth","neutral","long_term","0.74"
"moneycontrol","OHLC_D_P_2YRLOW","2 Year Breakdown","technical_breakout","price_breakout","bearish","swing","0.74"
"moneycontrol","OHLC_D_P_2YRHIGH","2 year Breakout","technical_breakout","price_breakout","bullish","swing","0.74"
"moneycontrol","OHLC_D_P_3YRLOW","3 Year Breakdown","technical_breakout","price_breakout","bearish","swing","0.74"
"moneycontrol","OHLC_D_P_3YRHIGH","3 Year Breakout","technical_breakout","price_breakout","bullish","swing","0.74"
"moneycontrol","OHLC_D_P_5YRLOW","5 Year Breakdown","technical_breakout","price_breakout","bearish","swing","0.74"
"moneycontrol","OHLC_D_P_5YRHIGH","5 Year Breakout","technical_breakout","price_breakout","bullish","swing","0.74"
"moneycontrol","OHLC_W_P_52HIGH","52 Week High","technical_momentum","price_leadership","bullish","swing","0.74"
"moneycontrol","OHLC_W_P_52LOW","52 Week Low","technical_momentum","price_leadership","bearish","swing","0.74"
"moneycontrol","377","5X Premium to Book Value","valuation","relative_or_absolute_value","neutral","long_term","0.8200000000000001"
"moneycontrol","OHLC_D_P_ALLTIMEH","All Time High","technical_momentum","price_leadership","bullish","swing","0.74"
"moneycontrol","OHLC_D_P_ALLTIMEL","All Time Low","technical_momentum","price_leadership","bearish","swing","0.74"
"moneycontrol","OHLC_D_I_BTSTOND","BTST","technical_breakout","price_breakout","neutral","intraday","0.74"
"moneycontrol","178","BV Decreasing, Valuation High","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"moneycontrol","179","BV Increasing, Valuation Low","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"moneycontrol","146","Bargain Buys","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"moneycontrol","OHLC_D_P_BPBEAR","Bearish Breakaway (Daily)","technical_breakout","price_breakout","bearish","swing","0.74"
"moneycontrol","OHLC_20D_P_CLBLWPWL","Bearish Turtle Trading","technical_breakout","price_breakout","bearish","swing","0.74"
"moneycontrol","OHLC_D_I_BOLDBEAR","Bold Bears","technical_momentum","price_leadership","bearish","swing","0.74"
"moneycontrol","OHLC_D_I_BOLDBULL","Bold Bulls","technical_momentum","price_leadership","bullish","swing","0.74"
"moneycontrol","376","Book Value Bargains","valuation","relative_or_absolute_value","neutral","long_term","0.8200000000000001"
"moneycontrol","OHLC_D_I_RSI70607DNBE","Breakdown after consolidation","technical_breakout","price_breakout","bearish","swing","0.8200000000000001"
"moneycontrol","OHLC_D_I_RSI70607DNBU","Breakout after consolidation","technical_breakout","price_breakout","bullish","swing","0.8200000000000001"
"moneycontrol","OHLC_D_P_BPBULL","Bullish Breakaway (Daily)","technical_breakout","price_breakout","bullish","swing","0.74"
"moneycontrol","OHLC_20D_P_CLABVPWH","Bullish Turtle Trading","technical_breakout","price_breakout","bullish","swing","0.74"
"moneycontrol","362","Cash Kings","fundamental_quality","balance_sheet_quality","neutral","long_term","0.74"
"moneycontrol","413","Companies with Low Leverage","fundamental_quality","balance_sheet_quality","bearish","long_term","0.74"
"moneycontrol","417","Consistently Decreasing EPS","risk_red_flags","financial_or_governance_risk","bearish","long_term","0.74"
"moneycontrol","403","Consistently Rising Profit Margins","fundamental_quality","capital_efficiency","bullish","long_term","0.74"
"moneycontrol","400","Consistently Rising Profits","fundamental_growth","earnings_growth","bullish","long_term","0.74"
"moneycontrol","399","Consistently Rising Sales","fundamental_growth","revenue_growth","bullish","long_term","0.74"
"moneycontrol","176","DII Buying FII Buying","ownership_institutional","institutional_activity","neutral","long_term","0.8200000000000001"
"moneycontrol","410","DII Selling, FII Buying","ownership_institutional","institutional_activity","neutral","long_term","0.8200000000000001"
"moneycontrol","408","DIIs Favourites","ownership_institutional","institutional_activity","neutral","long_term","0.74"
"moneycontrol","378","Debt Load","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"moneycontrol","167","Decreasing Debt to Equity","fundamental_quality","balance_sheet_quality","bearish","long_term","0.74"
"moneycontrol","172","Decreasing ROCE","risk_red_flags","financial_or_governance_risk","bearish","long_term","0.74"
"moneycontrol","170","Decreasing ROE","risk_red_flags","financial_or_governance_risk","bearish","long_term","0.74"
"moneycontrol","395","Discount to Peers","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"moneycontrol","411","Dividend Champions","income_dividend","dividend_income","neutral","long_term","0.74"
"moneycontrol","423","Double Trouble","composite_strategy","multi_factor_strategy","neutral","long_term","0.74"
"moneycontrol","416","EPS Champions","fundamental_growth","earnings_growth","neutral","long_term","0.74"
"moneycontrol","364","FII Favourites","ownership_institutional","institutional_activity","neutral","long_term","0.74"
"moneycontrol","405","FII Long Term Favourites","ownership_institutional","institutional_activity","neutral","long_term","0.74"
"moneycontrol","409","FII Selling, DII Buying","ownership_institutional","institutional_activity","neutral","long_term","0.8200000000000001"
"moneycontrol","370","Growth Goose","composite_strategy","multi_factor_strategy","neutral","long_term","0.74"
"moneycontrol","365","High Promoter Holding","ownership_institutional","institutional_activity","bullish","long_term","0.74"
"moneycontrol","422","High Valuations","valuation","relative_or_absolute_value","bullish","long_term","0.74"
"moneycontrol","412","Highest Dividend Yields","income_dividend","dividend_income","neutral","long_term","0.74"
"moneycontrol","171","Improving ROCE","fundamental_quality","capital_efficiency","neutral","long_term","0.74"
"moneycontrol","169","Improving ROE","fundamental_quality","capital_efficiency","neutral","long_term","0.74"
"moneycontrol","168","Increasing Debt to Equity","risk_red_flags","financial_or_governance_risk","bullish","long_term","0.74"
"moneycontrol","177","Institutional Selling","ownership_institutional","institutional_activity","neutral","long_term","0.74"
"moneycontrol","382","Institutions Favourites","ownership_institutional","institutional_activity","neutral","long_term","0.74"
"moneycontrol","367","Jet Growth","composite_strategy","multi_factor_strategy","neutral","long_term","0.74"
"moneycontrol","398","Least Efficient Use of Capital","fundamental_quality","capital_efficiency","neutral","long_term","0.74"
"moneycontrol","392","Low PE Stocks","valuation","relative_or_absolute_value","bearish","long_term","0.74"
